;Ubs,V;Ibs,A;Isun,A;RKPT,b;Sst0x,b;Sst1x,b;Ipt0,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;Mag0F;Mag10;Mag11;Mag12;Mag13;Mag14;Mag15;Mag16;Isp1,A;Isp2,A;Isp3,A;Isp4,A;Isp5,A;Isp6,A;Isp7,A;Isp8,A;Mag07;Mag08;Mag09;Mag0A;Mag0B;Mag0C;Mag0D;Mag0E;Mag03;Mag04;Mag05;Mag06;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TDS11,C;TDS12,C;TGbv,C;TDS14,C;TDS15,C;TNap,C;TDS17,C;TDS18,C;TPrd2,C;TDS20,C;TDS21,C;TPrd1,C;TDS23,C;TDS24,C;iTMO,s;iTMD,s;U-chCAN;SSoTR,b;STDS12,b;STDS34,b;res0;U-MAG,o;U-KPT1,o;U-KPT2,o;U-InfGBV;U-GBV,o;U-InfNAP;TmUpr,b;RKwit,b;Rmorz,b;IntK_TM;RPrd1,b;RPrm1,b;RPrd2,b;RPrm2,b;FPrd1,V;RPrd1,V;FPrd2,V;RPrd2,V;SPrm1,V;SPrm2,V;VP,d;ShKom,d;Kmnd,d;God,h;Mes,h;Den,h;Chas,h;Min,h;Sec
19:22:42;13,78;0,24;1,55;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,03;0,08;0,13;0,87;0,00;0,21;0,00;0,21;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;14;12;1;4;8;12;9;5;33;3;13;14;15;13;16;15;16;16;16;15;18;18;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,94;5;28;430;14;5;9;19;22;42
19:23:42;13,84;0,27;1,60;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,19;0,00;0,11;0,76;0,00;0,24;0,01;0,25;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;14;12;1;5;8;14;9;5;36;3;12;16;15;10;16;16;16;16;16;15;18;19;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,96;5;28;430;14;5;9;19;23;42
19:24:42;13,84;0,24;1,63;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,07;0,44;0,07;0,87;0,00;0,07;0,01;0,08;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;16;14;1;5;10;14;9;5;35;3;13;16;15;13;16;16;16;16;16;15;19;19;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;5;28;430;14;5;9;19;24;42
19:25:42;13,91;0,24;1,89;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,16;0,44;0,07;0,55;0,00;0,31;0,01;0,31;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;16;14;1;4;10;14;9;5;36;3;12;17;15;11;16;16;16;16;16;15;19;19;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;1,01;5;28;430;14;5;9;19;25;42
19:26:42;13,91;0,19;1,63;1000000;110;0;0,00;0,11;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,08;0,80;0,01;0,40;0,07;0,08;0,08;0,09;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;16;14;1;5;10;14;9;5;35;3;15;16;15;13;16;16;16;16;16;15;19;19;18;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;5;28;430;14;5;9;19;26;42
19:27:42;13,91;0,27;1,73;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,19;0,71;0,00;0,12;0,00;0,32;0,01;0,35;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;16;14;1;5;11;15;10;5;35;4;13;17;17;13;16;16;16;16;16;15;19;19;18;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,33;0,96;5;28;430;14;5;9;19;27;42
19:28:42;13,97;0,24;1,55;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,07;0,84;0,25;0,17;0,04;0,04;0,05;0,05;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;17;15;1;5;11;15;10;6;36;3;15;17;17;14;16;16;16;16;16;15;19;19;18;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;502;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,96;0,98;5;28;430;14;5;9;19;28;42
19:29:42;13,97;0,24;1,89;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,07;0,51;0,52;0,19;0,00;0,28;0,01;0,29;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;17;15;1;5;11;15;10;6;35;3;15;19;17;14;16;16;16;16;16;15;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;542;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,74;0,99;5;28;430;14;5;9;19;29;42
19:30:42;13,97;0,24;1,63;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,03;0,57;0,79;0,16;0,01;0,00;0,01;0,01;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;17;15;3;5;11;15;10;6;35;4;17;19;17;14;16;16;16;16;16;15;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,22;0,99;5;28;430;14;5;9;19;30;42
19:31:42;13,97;0,24;1,47;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,03;0,08;0,84;0,13;0,00;0,17;0,00;0,19;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;17;15;3;5;11;15;10;6;35;4;15;19;17;14;16;16;16;16;16;15;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,71;0,96;5;28;430;14;5;9;19;31;42
19:32:42;14,04;0,21;1,49;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,12;0,79;0,11;0,01;0,19;0,01;0,20;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;15;3;5;12;17;12;8;35;4;17;19;17;14;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;2,32;1,01;5;28;430;14;5;9;19;32;42
19:33:42;14,04;0,27;1,71;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,64;0,13;0,71;0,08;0,00;0,05;0,00;0,07;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;17;3;7;12;17;12;8;33;4;17;19;18;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,49;0,99;5;28;430;14;5;9;19;33;42
19:34:42;14,04;0,19;1,49;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,12;0,09;0,37;0,04;0,01;0,40;0,03;0,40;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;17;3;5;12;17;12;8;33;4;18;19;18;14;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,15;1,01;5;28;430;14;5;9;19;34;42
19:35:42;14,10;0,21;1,31;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,95;0,16;0,13;0,00;0,00;0,03;0,00;0,03;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;17;3;5;12;17;12;8;32;6;17;20;18;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,94;0,98;5;28;430;14;5;9;19;35;42
19:36:43;14,10;0,24;1,41;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,19;0,03;0,11;0,12;0,01;0,44;0,03;0,45;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;17;3;7;12;17;12;9;33;6;18;20;18;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,26;0,98;5;28;430;14;5;9;19;36;43
19:37:43;14,10;0,21;1,57;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,83;0,07;0,11;0,51;0,01;0,00;0,01;0,01;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;19;18;3;7;14;18;12;9;32;6;17;20;18;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,99;5;28;430;14;5;9;19;37;43
19:38:43;14,10;0,24;1,52;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,07;0,01;0,12;0,64;0,00;0,32;0,01;0,33;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;20;18;3;7;14;17;13;9;30;6;18;20;18;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,94;0,96;5;28;430;14;5;9;19;38;43
19:39:43;14,17;0,24;1,41;1000000;110;0;0,00;0,11;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,28;0,01;0,09;0,91;0,01;0,03;0,01;0,03;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;20;18;4;7;14;18;13;9;30;6;18;22;20;16;16;16;16;16;16;16;19;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;5;28;430;14;5;9;19;39;43
19:40:43;14,17;0,24;1,55;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,11;0,24;0,04;0,77;0,00;0,05;0,00;0,05;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;20;18;4;7;14;18;13;11;28;8;18;20;18;16;16;16;16;16;16;16;20;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;5;28;430;14;5;9;19;40;43
19:41:43;14,17;0,24;1,49;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,03;0,28;0,01;0,79;0,01;0,15;0,01;0,08;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;20;18;4;8;14;18;13;9;28;8;18;22;20;18;16;16;16;16;16;16;20;19;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;5;28;430;14;5;9;19;41;43
19:42:43;14,17;0,27;1,49;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,05;0,76;0,01;0,51;0,05;0,00;0,07;0,00;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;20;18;4;8;14;18;13;11;27;8;18;22;18;16;16;16;16;16;16;16;20;20;19;25;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;5;28;430;14;5;9;19;42;43
19:43:43;14,24;0,19;1,65;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,68;0,01;0,27;0,00;0,21;0,01;0,23;2B;2;50;9B;30;3E;C0;70;0E;5;9;12;20;22;22;18;4;8;15;18;14;11;28;8;18;22;20;18;16;16;17;16;16;16;20;20;19;26;D5;D4;20;D2;D1;19;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;605;503;543;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,98;0,98;5;28;430;14;5;9;19;43;43
19:44:43;14,17;0,24;1,12;100000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;43;20;B4;D0;3D;8;11;0,04;0,83;0,00;0,08;0,07;0,00;0,08;0,00;2B;2;50;9B;18;3E;C0;70;87;5;4;89;20;-117;-107;20;-116;8;14;18;13;11;89;8;-119;22;18;-120;-56;17;17;16;-56;16;20;20;-55;-51;D5;EA;20;E9;68;19;67;CE;20;CC;65;74;64;74;60;180;0;111;0;0;EF;605;503;543;540;460;770;0;11001000;0;1000101;11;10001001;111;11;0,00;0,00;0,00;0,00;2,50;0,96;5;14;100030;8A;5;4;19;22;A1
